message_id	ttr	speaker	lang	ltype
post11529108	0.77	luway	Italian	L1
post11532538	0.81	Spiritoso78	Italiano  e friulano	L1
post11535790	0.75	Cosimo Piovasco	Italiano, Italia	L1
post11536014	0.72	ursu-lab	italian, catalan & spanish	L1
post11536747	0.78	Cosimo Piovasco	Italiano, Italia	L1
post11517947	0.78	pippo62	italiano	L1
post11189074	0.78	brigittaepaperone	Italiano	L1
post11190166	0.6	Cosimo Piovasco	Italiano, Italia	L1
post11224801	0.71	Giorgino	Italian	L1
post11516450	0.69	Alxmrphi	UK English	L2
post11520751	0.67	Giorgio Spizzi	Italian	L1
post11522428	0.77	francisgranada	Hungarian	L2
post11524913	0.75	Necsus	Italian (Italy)	L1
post11516284	0.79	Necsus	Italian (Italy)	L1
post11507905	0.76	Necsus	Italian (Italy)	L1
post11511976	0.78	luway	Italian	L1
post11509017	0.79	blema	Polish	L2
post11493515	0.64	Mia Bianchi	Italiano	L1
post11241869	0.75	Stefano_75	italian	L1
post11502740	0.66	humarockbeach	USA, English	L2
post11486740	0.84	Cosimo Piovasco	Italiano, Italia	L1
post11495333	0.73	Lituano	Lithuanian	L2
post11497024	0.58	Mia Bianchi	Italiano	L1
post11497160	0.71	Giorgio Spizzi	Italian	L1
post11500299	0.77	Mia Bianchi	Italiano	L1
post11501061	0.7	francisgranada	Hungarian	L2
post11482401	0.71	vallery	Russian	L2
post11486281	0.59	vallery	Russian	L2
post11486778	0.74	Cosimo Piovasco	Italiano, Italia	L1
post11486862	0.82	vallery	Russian	L2
post11488211	0.71	Mia Bianchi	Italiano	L1
post11492179	0.81	Mia Bianchi	Italiano	L1
post11493857	0.76	vallery	Russian	L2
post11490397	0.73	Giorgio Spizzi	Italian	L1
post11457916	0.73	Gommik	Italiano- Italia	L1
post11472834	0.73	Cosimo Piovasco	Italiano, Italia	L1
post11458777	0.88	Icanfly	Italiano - Italia	L1
post11442148	0.76	Cosimo Piovasco	Italiano, Italia	L1
post11442386	0.83	Pineta	German - Germany	L2
post11444852	0.82	Cosimo Piovasco	Italiano, Italia	L1
post11453772	0.74	Cosimo Piovasco	Italiano, Italia	L1
post11455085	0.85	ursu-lab	italian, catalan & spanish	L1
post11452022	0.84	redfire84	Italiano	L1
post11439762	0.83	Lucaa4229	English	L2
post11441084	0.75	Cosimo Piovasco	Italiano, Italia	L1
post11444872	0.67	Cosimo Piovasco	Italiano, Italia	L1
post11449904	0.61	ursu-lab	italian, catalan & spanish	L1
post11438959	0.58	Rosa88	english	L2
post11439168	0.66	Spiritoso78	Italiano  e friulano	L1
post11406925	0.68	Marsario	Italia, italiano	L1
post11410457	0.85	Marsario	Italia, italiano	L1
post11443310	0.82	richard keatley	English	L2
post11432664	0.78	D'io Fel	Italian	L1
post11430282	0.62	francisgranada	Hungarian	L2
post11421665	0.79	Necsus	Italian (Italy)	L1
post11423181	0.84	fabinn	Italiano	L1
post11419664	0.78	Necsus	Italian (Italy)	L1
post11385990	0.74	Necsus	Italian (Italy)	L1
post11386879	0.78	Fra11	Italiano	L1
post11398822	0.75	Fra11	Italiano	L1
post11399126	0.73	Necsus	Italian (Italy)	L1
post11403346	0.84	Fra11	Italiano	L1
post11411924	0.84	Fra11	Italiano	L1
post11413376	0.79	Cosimo Piovasco	Italiano, Italia	L1
post11390424	0.66	Fra11	Italiano	L1
post11393613	0.7	Fra11	Italiano	L1
post11398889	0.63	Fra11	Italiano	L1
post11398929	0.69	marco.cur	Italian	L1
post11399826	0.7	ABI_666	italiano	L1
post11402595	0.75	Fra11	Italiano	L1
post11403263	0.81	Fra11	Italiano	L1
post11386005	0.75	woosh	español	L2
post11401976	0.75	Necsus	Italian (Italy)	L1
post11402569	0.81	francisgranada	Hungarian	L2
post11403418	0.74	ursu-lab	italian, catalan & spanish	L1
post11394329	0.77	utsubo	Italiano	L1
post11398641	0.8	utsubo	Italiano	L1
post11399222	0.75	utsubo	Italiano	L1
post11367593	0.74	simenon	italien	L1
post11392303	0.77	briandeparma	Italiano	L1
post11368015	0.76	Cosimo Piovasco	Italiano, Italia	L1
post11384017	0.76	Fra11	Italiano	L1
post11387160	0.72	Cosimo Piovasco	Italiano, Italia	L1
post11388520	0.83	gaetana	Italiano	L1
post9045779	0.77	ursu-lab	italian, catalan & spanish	L1
post11375267	0.89	Fra11	Italiano	L1
post11375976	0.8	stella_maris_74	Italian - Italy	L1
post11373640	0.76	sarusaru	Japanese	L2
post11374872	0.82	sarusaru	Japanese	L2
post11351868	0.73	Necsus	Italian (Italy)	L1
post11372505	0.74	Finneganswake	Italiano	L1
post11370523	0.76	sverige87	Italian	L1
post11370644	0.8	sverige87	Italian	L1
post11367752	0.46	elenasusu	chinese	L2
post11367861	0.79	Necsus	Italian (Italy)	L1
post11368286	0.81	oirelav	italian	L1
post11368488	0.7	giginho	Italiano & Piemontese	L1
post11368632	0.81	Cosimo Piovasco	Italiano, Italia	L1
post11368649	0.79	oirelav	italian	L1
post11351451	0.76	zipp404	Bilingual English|Español	L2
post11354089	0.76	Necsus	Italian (Italy)	L1
post11354218	0.79	fabinn	Italiano	L1
post11356881	0.79	Cosimo Piovasco	Italiano, Italia	L1
post11359358	0.68	Fra11	Italiano	L1
post11356287	0.8	zipp404	Bilingual English|Español	L2
post11358152	0.8	zipp404	Bilingual English|Español	L2
post2370605	0.83	rocamadour	Italian	L1
post11348396	0.78	Giorgio Spizzi	Italian	L1
post11349981	0.82	fabinn	Italiano	L1
post11326799	0.81	Esther5	Italiano	L1
post11345067	0.8	Cosimo Piovasco	Italiano, Italia	L1
post11345558	0.71	elemika	Russian	L2
post11346934	0.61	Cosimo Piovasco	Italiano, Italia	L1
post11351424	0.82	Cosimo Piovasco	Italiano, Italia	L1
post11320883	0.74	oirelav	italian	L1
post11328104	0.83	Giorgio Spizzi	Italian	L1
post11335022	0.81	zipp404	Bilingual English|Español	L2
post11341321	0.58	fabinn	Italiano	L1
post11342938	0.76	Necsus	Italian (Italy)	L1
post11340372	0.56	Cosimo Piovasco	Italiano, Italia	L1
post11339822	0.59	Alessandro_Persia	Italian	L1
post11334596	0.82	zipp404	Bilingual English|Español	L2
post11332011	0.78	simenon	italien	L1
post11327985	0.78	simenon	italien	L1
post11328038	0.78	simenon	italien	L1
post11329219	0.7	simenon	italien	L1
post11306774	0.74	ne qui ne la	English-US	L2
post11313062	0.79	kromos	italiano	L1
post11324527	0.74	oirelav	italian	L1
post11317408	0.67	Cosimo Piovasco	Italiano, Italia	L1
post11317491	0.82	ninux	italian	L1
post11318463	0.81	Necsus	Italian (Italy)	L1
post11319486	0.85	Paulfromitaly	Italian	L1
post11319687	0.77	oirelav	italian	L1
post11321594	0.82	Blackman	Italiano/Sardo	L1
post11321081	0.68	Necsus	Italian (Italy)	L1
post11271155	0.77	Cosimo Piovasco	Italiano, Italia	L1
post11278803	0.78	francisgranada	Hungarian	L2
post11313216	0.81	zipp404	Bilingual English|Español	L2
post11308606	0.66	kromos	italiano	L1
post4166202	0.85	Stiannu	Italy, Italian	L1
post4167414	0.81	la italianilla	Italia	L1
post10711665	0.75	francisgranada	Hungarian	L2
post11305835	0.76	Fra11	Italiano	L1
post11296322	0.6	Caroline35	Italian	L1
post11268414	0.87	elemika	Russian	L2
post11268678	0.7	Blackman	Italiano/Sardo	L1
post11268788	0.72	Anja.Ann	Italian	L1
post11284133	0.76	Paolo Yogurt	Italiano, veneto - veronese	L1
post11285192	0.82	Faess	Russian	L2
post11246649	0.78	zipp404	Bilingual English|Español	L2
post9414342	0.76	Giorgino	Italian	L1
post9418815	0.72	Giorgino	Italian	L1
post9459559	0.81	Giorgio Spizzi	Italian	L1
post11261008	0.71	armour65	United States English	L2
post11268268	0.75	Giorgio Spizzi	Italian	L1
post11302247	0.82	armour65	United States English	L2
post11287257	0.81	Paolo Yogurt	Italiano, veneto - veronese	L1
post11301370	0.79	ninux	italian	L1
post11257292	0.75	panzona	Italian	L1
post11035043	0.8	Necsus	Italian (Italy)	L1
post11036623	0.69	Voce	Italiano	L1
post11037482	0.81	Necsus	Italian (Italy)	L1
post11038636	0.78	Giorgio Spizzi	Italian	L1
post11040309	0.79	Voce	Italiano	L1
post11065684	0.84	Giorgino	Italian	L1
post11275066	0.7	Joshua P.	German	L2
post11279402	0.83	francisgranada	Hungarian	L2
post6527608	0.61	Hermocrates	Italian & British English (bilingual)	L1
post6529797	0.71	Hermocrates	Italian & British English (bilingual)	L1
post11279969	0.72	Blackman	Italiano/Sardo	L1
post11281324	0.78	francisgranada	Hungarian	L2
post11278624	0.56	zipp404	Bilingual English|Español	L2
post821588	0.74	winnie	italy, italian	L1
post11291620	0.7	ilhermeneuta	Mexican Spanish	L2
post11293153	0.77	oirelav	italian	L1
post11273536	0.74	Alxmrphi	UK English	L2
post11283856	0.71	Fede82IT	Italian	L1
post2038111	0.82	Necsus	Italian (Italy)	L1
post4798398	0.82	takeprandu	Standard Italian	L1
post5398162	0.8	licinio	Italian	L1
post11265120	0.66	zone noire	Français	L2
post11261524	0.76	francisgranada	Hungarian	L2
post11263693	0.78	Necsus	Italian (Italy)	L1
post11261728	0.82	Necsus	Italian (Italy)	L1
post6439632	0.63	Hermocrates	Italian & British English (bilingual)	L1
post6440109	0.56	Hermocrates	Italian & British English (bilingual)	L1
post6441539	0.47	Hermocrates	Italian & British English (bilingual)	L1
post6442089	0.69	Necsus	Italian (Italy)	L1
post6443224	0.72	Hermocrates	Italian & British English (bilingual)	L1
post6443531	0.82	biscortina	Japanese	L2
post6444107	0.87	Necsus	Italian (Italy)	L1
post6444263	0.77	Hermocrates	Italian & British English (bilingual)	L1
post6444270	0.7	Necsus	Italian (Italy)	L1
post11090983	0.79	Giorgio Spizzi	Italian	L1
post11115520	0.8	Necsus	Italian (Italy)	L1
post11116599	0.77	Giorgino	Italian	L1
post11118224	0.81	Necsus	Italian (Italy)	L1
post11118325	0.69	Giorgino	Italian	L1
post11120285	0.82	Giorgino	Italian	L1
post11247097	0.59	ninux	italian	L1
post11234278	0.81	marco.cur	Italian	L1
post11237411	0.61	francisgranada	Hungarian	L2
post11237061	0.82	Ruminante	Italian	L1
post11219807	0.74	Cosimo Piovasco	Italiano, Italia	L1
post11221836	0.82	matoupaschat	Français (Belgique)	L2
post11227922	0.84	Henry63a	Italiano - Italia	L1
post11228181	0.81	Henry63a	Italiano - Italia	L1
post11211593	0.62	Deeltjesversneller	Dutch - Netherlands	L2
post11208934	0.83	Alxmrphi	UK English	L2
post2196843	0.71	martinka! :)	Italian	L1
post2197835	0.8	Necsus	Italian (Italy)	L1
post2211445	0.75	fra3nic	Italian-Italy	L1
post11199413	0.77	LatinoUmile	Italian	L1
post7062417	0.79	agami	italian	L1
post7064130	0.8	agami	italian	L1
post7064521	0.65	Necsus	Italian (Italy)	L1
post7065204	0.78	agami	italian	L1
post7065778	0.78	Necsus	Italian (Italy)	L1
post11182892	0.72	Paolo Yogurt	Italiano, veneto - veronese	L1
post11093706	0.8	ursu-lab	italian, catalan & spanish	L1
post11093738	0.78	ursu-lab	italian, catalan & spanish	L1
post11093756	0.81	giovannino	Italian, Neapolitan	L1
post11093817	0.73	Angelo di fuoco	Russian & German (GER) bilingual	L2
post11174191	0.86	singoloindividuo	italiano	L1
post11177482	0.83	singoloindividuo	italiano	L1
post11177653	0.91	Paolo Yogurt	Italiano, veneto - veronese	L1
post11177822	0.88	singoloindividuo	italiano	L1
post11178029	0.74	singoloindividuo	italiano	L1
post11180167	0.86	Giorgino	Italian	L1
post11180660	0.77	Paolo Yogurt	Italiano, veneto - veronese	L1
post11180936	0.76	singoloindividuo	italiano	L1
post11184548	0.7	Anja.Ann	Italian	L1
post4189752	0.71	la italianilla	Italia	L1
post4192976	0.79	Montesacro	Italiano	L1
post4238071	0.78	cityofgod	ITALY	L1
post4248559	0.82	la italianilla	Italia	L1
post11172305	0.59	redfire84	Italiano	L1
post11177237	0.71	ABI_666	italiano	L1
post11178268	0.51	redfire84	Italiano	L1
post11157971	0.73	Tellure	Italian	L1
post11159308	0.76	Blechi	French	L2
post11135631	0.83	iron mann	portuguese	L2
post11137470	0.73	ursu-lab	italian, catalan & spanish	L1
post11141319	0.76	ursu-lab	italian, catalan & spanish	L1
post11139719	0.77	bogoeto	Italian - Venetian	L1
post11144084	0.78	Lovetall	italiano	L1
post11149544	0.82	Giorgio Spizzi	Italian	L1
post11151148	0.74	Geviert	Spanisch	L2
post11146060	0.77	Lovetall	italiano	L1
post11137893	0.79	Angelo di fuoco	Russian & German (GER) bilingual	L2
post11139680	0.8	olaszinho	Central Italian	L1
post11147542	0.75	Cosimo Piovasco	Italiano, Italia	L1
post11144669	0.75	ursu-lab	italian, catalan & spanish	L1
post11141168	0.78	zipp404	Bilingual English|Español	L2
post11125233	0.85	Cosimo Piovasco	Italiano, Italia	L1
post11125600	0.66	Cosimo Piovasco	Italiano, Italia	L1
post11136802	0.72	francisgranada	Hungarian	L2
post11136890	0.79	olaszinho	Central Italian	L1
post11136975	0.79	francisgranada	Hungarian	L2
post11143627	0.73	Cosimo Piovasco	Italiano, Italia	L1
post11141637	0.8	Alxmrphi	UK English	L2
post11142472	0.77	Lovetall	italiano	L1
post11137518	0.62	ursu-lab	italian, catalan & spanish	L1
post11115033	0.63	francisgranada	Hungarian	L2
post11121571	0.67	Cosimo Piovasco	Italiano, Italia	L1
post11136610	0.8	Giorgio Spizzi	Italian	L1
post11113775	0.82	olaszinho	Central Italian	L1
post11115711	0.48	ursu-lab	italian, catalan & spanish	L1
post11121653	0.72	francisgranada	Hungarian	L2
post11124338	0.77	ursu-lab	italian, catalan & spanish	L1
post11125212	0.74	olaszinho	Central Italian	L1
post11126336	0.66	FeanorElf	Italian	L1
post11128085	0.7	FeanorElf	Italian	L1
post11128151	0.75	Anja.Ann	Italian	L1
post11128184	0.68	FeanorElf	Italian	L1
post11128207	0.61	francisgranada	Hungarian	L2
post11125634	0.73	Cosimo Piovasco	Italiano, Italia	L1
post5670577	0.84	Necsus	Italian (Italy)	L1
post5671069	0.77	neutrino2	Italy-Italian	L1
post5671582	0.84	neutrino2	Italy-Italian	L1
post5671974	0.83	Necsus	Italian (Italy)	L1
post5672381	0.82	Paulfromitaly	Italian	L1
post5676847	0.82	MünchnerFax	Italian, Italy	L1
post5676913	0.83	Necsus	Italian (Italy)	L1
post11107409	0.83	Cosimo Piovasco	Italiano, Italia	L1
post11113716	0.7	Giorgino	Italian	L1
post11118064	0.79	Giorgino	Italian	L1
post11123473	0.76	Giorgino	Italian	L1
post11124442	0.76	Cosimo Piovasco	Italiano, Italia	L1
post11119266	0.69	zipp404	Bilingual English|Español	L2
post11064626	0.76	Cosimo Piovasco	Italiano, Italia	L1
post11064917	0.69	Cosimo Piovasco	Italiano, Italia	L1
post11065394	0.83	Cosimo Piovasco	Italiano, Italia	L1
post11106237	0.78	pegasovagante	Italian - Italy	L1
post11105721	0.72	Anja.Ann	Italian	L1
post11106491	0.82	Cosimo Piovasco	Italiano, Italia	L1
post11102385	0.8	ursu-lab	italian, catalan & spanish	L1
post11097705	0.79	zipp404	Bilingual English|Español	L2
post11080955	0.7	laurentius87	Italian	L1
post11072758	0.81	Necsus	Italian (Italy)	L1
post11076260	0.71	Aithria	Italian; IT	L1
post11079326	0.84	Aithria	Italian; IT	L1
post11080605	0.82	francisgranada	Hungarian	L2
post11081106	0.81	Cosimo Piovasco	Italiano, Italia	L1
post11071430	0.71	matoupaschat	Français (Belgique)	L2
post11076507	0.66	Aithria	Italian; IT	L1
post11069025	0.79	Cosimo Piovasco	Italiano, Italia	L1
post11072471	0.81	Necsus	Italian (Italy)	L1
post11053781	0.77	Aithria	Italian; IT	L1
post11064958	0.79	Aithria	Italian; IT	L1
post11065488	0.82	Cosimo Piovasco	Italiano, Italia	L1
post11071966	0.73	Cosimo Piovasco	Italiano, Italia	L1
post11048176	0.75	sarusaru	Japanese	L2
post11050093	0.79	ABI_666	italiano	L1
post11052844	0.84	Blackman	Italiano/Sardo	L1
post11058340	0.8	Alessandro_Persia	Italian	L1
post11058899	0.71	Giorgio Spizzi	Italian	L1
post11044418	0.8	j00ey	English - UK	L2
post11059987	0.75	ninux	italian	L1
post11065356	0.72	Aithria	Italian; IT	L1
post9053064	0.6	ursu-lab	italian, catalan & spanish	L1
post9053253	0.62	ursu-lab	italian, catalan & spanish	L1
post11061360	0.65	dean.coverdale	Italian	L1
post11050027	0.68	ABI_666	italiano	L1
post11050128	0.73	Necsus	Italian (Italy)	L1
post11050730	0.78	francisgranada	Hungarian	L2
post11053056	0.81	matoupaschat	Français (Belgique)	L2
post10669748	0.71	piccolacoco	Italian	L1
post11026007	0.87	ninux	italian	L1
post11041706	0.71	ninux	italian	L1
post11036039	0.8	zipp404	Bilingual English|Español	L2
post11011560	0.78	federicoft	Italian	L1
post11012945	0.83	Giorgio Spizzi	Italian	L1
post11011272	0.61	francisgranada	Hungarian	L2
post11015326	0.68	infinite sadness	italiano	L1
post11016140	0.78	zipp404	Bilingual English|Español	L2
post11017646	0.75	Necsus	Italian (Italy)	L1
post11018708	0.79	francisgranada	Hungarian	L2
post11025786	0.83	francisgranada	Hungarian	L2
post11024918	0.8	Necsus	Italian (Italy)	L1
post11013004	0.84	sarusaru	Japanese	L2
post11010136	0.73	fabinn	Italiano	L1
post11004846	0.79	Necsus	Italian (Italy)	L1
post11005943	0.8	Necsus	Italian (Italy)	L1
post10988602	0.65	Passante	italian	L1
post11002064	0.72	Giorgino	Italian	L1
post10998985	0.81	Voce	Italiano	L1
post11002038	0.77	olaszinho	Central Italian	L1
post11003998	0.86	francisgranada	Hungarian	L2
post10996111	0.75	sarusaru	Japanese	L2
post994923	0.72	Cnaeius	Italian, Italy	L1
post10997257	0.66	bieq	Spanish	L2
post10998350	0.54	Giorgio Spizzi	Italian	L1
post11002037	0.81	Giorgino	Italian	L1
post11003149	0.74	Giorgino	Italian	L1
post10996718	0.8	ALEX1981X	Italian	L1
post10998178	0.81	Giorgio Spizzi	Italian	L1
post10964368	0.77	zipp404	Bilingual English|Español	L2
post10973465	0.79	Alcamo	croata	L2
post10993428	0.71	Sovi	Italian - Italy	L1
post9619650	0.71	zipp404	Bilingual English|Español	L2
post9619979	0.81	Ruminante	Italian	L1
post9620069	0.72	zipp404	Bilingual English|Español	L2
post9653037	0.81	Ruminante	Italian	L1
post10988768	0.81	Einstein	UK, English	L2
post10986129	0.5	Giorgio Spizzi	Italian	L1
post10987022	0.7	richard441	English - Britain	L2
post10982488	0.85	francisgranada	Hungarian	L2
post10979258	0.82	Dulcinea	Italy Italian	L1
post4888546	0.76	federicoft	Italian	L1
post4888576	0.85	giusyna	italian	L1
post10960607	0.62	Giorgino	Italian	L1
post10967725	0.91	Necsus	Italian (Italy)	L1
post10970736	0.71	fabinn	Italiano	L1
post10971790	0.69	Giorgino	Italian	L1
post10971853	0.72	ursu-lab	italian, catalan & spanish	L1
post10974560	0.75	Giorgino	Italian	L1
post10872716	0.64	Giorgino	Italian	L1
post10877384	0.75	francisgranada	Hungarian	L2
post10960543	0.84	Giorgino	Italian	L1
post10970680	0.62	fabinn	Italiano	L1
post10971736	0.74	Giorgino	Italian	L1
post10967947	0.82	j00ey	English - UK	L2
post10964420	0.7	elemika	Russian	L2
post10964604	0.63	Mutti57	italian	L1
post10964477	0.62	sarusaru	Japanese	L2
post10959501	0.68	Irina=)	russian	L2
post10960978	0.61	Irina=)	russian	L2
post10962374	0.85	Irina=)	russian	L2
post10962442	0.61	stella_maris_74	Italian - Italy	L1
post10962890	0.7	Irina=)	russian	L2
post10964161	0.71	Necsus	Italian (Italy)	L1
post10964341	0.62	stella_maris_74	Italian - Italy	L1
post10904618	0.74	simenon	italien	L1
post10953410	0.81	Necsus	Italian (Italy)	L1
post10943336	0.79	Necsus	Italian (Italy)	L1
post10950611	0.8	francisgranada	Hungarian	L2
post10806595	0.73	Passante	italian	L1
post10943198	0.49	dub82	italian	L1
post10948704	0.82	Necsus	Italian (Italy)	L1
post10931993	0.77	sarusaru	Japanese	L2
post10947220	0.79	mxyzptlk63	Italian	L1
post10943326	0.79	zipp404	Bilingual English|Español	L2
post10926180	0.8	Alxmrphi	UK English	L2
post10935241	0.76	Kaatjecactus	Dutch (Flemish)	L2
post10914623	0.77	francisgranada	Hungarian	L2
post10925978	0.8	richard441	English - Britain	L2
post10920960	0.73	Montesacro	Italiano	L1
post10918582	0.8	zipp404	Bilingual English|Español	L2
post10234535	0.76	catrafuse	Italiano e Friulano	L1
post10902870	0.68	zipp404	Bilingual English|Español	L2
post10904648	0.62	Lucy Van Pelt	Italian	L1
post10887684	0.7	Passante	italian	L1
post10882943	0.67	Fiera mente	Italian	L1
post10880327	0.72	Passante	italian	L1
post10875641	0.78	Lucy Van Pelt	Italian	L1
post10877235	0.79	Necsus	Italian (Italy)	L1
post8182289	0.74	silver frog	Italiano	L1
post8183689	0.73	ursu-lab	italian, catalan & spanish	L1
post10873207	0.73	Necsus	Italian (Italy)	L1
post10864354	0.72	Alxmrphi	UK English	L2
post2011027	0.6	andersxman	Denmark/danish	L2
post2016465	0.73	V52	Italy Italian	L1
post10855743	0.74	Giorgio Spizzi	Italian	L1
post10850470	0.77	francisgranada	Hungarian	L2
post10855214	0.77	Necsus	Italian (Italy)	L1
post10854413	0.64	zipp404	Bilingual English|Español	L2
post8330942	0.72	annapo	Italian	L1
post9173658	0.77	barnaba	Italiano	L1
post10851904	0.59	zipp404	Bilingual English|Español	L2
post10852169	0.69	Giorgio Spizzi	Italian	L1
post10851357	0.75	Necsus	Italian (Italy)	L1
post10831197	0.81	Blackman	Italiano/Sardo	L1
post10849625	0.79	richard441	English - Britain	L2
post10849612	0.78	richard441	English - Britain	L2
post10845633	0.72	Necsus	Italian (Italy)	L1
post10841943	0.87	Giorgio Spizzi	Italian	L1
post10840629	0.86	matoupaschat	Français (Belgique)	L2
post10839568	0.8	Franci B.	Italian	L1
post10831513	0.84	matoupaschat	Français (Belgique)	L2
post10833487	0.72	Passante	italian	L1
post10833585	0.84	Necsus	Italian (Italy)	L1
post10833327	0.8	francisgranada	Hungarian	L2
post10837791	0.59	francisgranada	Hungarian	L2
post10835245	0.69	Passante	italian	L1
post1152007	0.83	Arianna82	Italia, italiano	L1
post1153105	0.81	Saoul	Italian	L1
post1153630	0.8	moodywop	Italian - Italy	L1
post1153792	0.84	gabrigabri	Italian, Italy (Torino)	L1
